Vin_4_159	02_Vinaya_Mahaavi_2.txt	13740
Vin_4_160	02_Vinaya_Mahaavi_2.txt	13806
Vin_4_161	02_Vinaya_Mahaavi_2.txt	13867
Vin_4_162	02_Vinaya_Mahaavi_2.txt	13920
Vin_4_163	02_Vinaya_Mahaavi_2.txt	13962
Vin_4_164	02_Vinaya_Mahaavi_2.txt	14013
Vin_4_165	02_Vinaya_Mahaavi_2.txt	14067
Vin_4_166	02_Vinaya_Mahaavi_2.txt	14108
Vin_4_167	02_Vinaya_Mahaavi_2.txt	14166
Vin_4_168	02_Vinaya_Mahaavi_2.txt	14217
Vin_4_169	02_Vinaya_Mahaavi_2.txt	14273
Vin_4_170	02_Vinaya_Mahaavi_2.txt	14332
Vin_4_171	02_Vinaya_Mahaavi_2.txt	14377
Vin_4_172	02_Vinaya_Mahaavi_2.txt	14431
Vin_4_173	02_Vinaya_Mahaavi_2.txt	14507
Vin_4_180	02_Vinaya_Mahaavi_2.txt	14877
Vin_4_181	02_Vinaya_Mahaavi_2.txt	14923
Vin_4_182	02_Vinaya_Mahaavi_2.txt	14971
Vin_4_184	02_Vinaya_Mahaavi_2.txt	15070
Vin_4_186	02_Vinaya_Mahaavi_2.txt	15158
Vin_4_187	02_Vinaya_Mahaavi_2.txt	15269
Vin_4_188	02_Vinaya_Mahaavi_2.txt	15371
Vin_4_190	02_Vinaya_Mahaavi_2.txt	15562
Vin_4_192	02_Vinaya_Mahaavi_2.txt	15683
Vin_4_193	02_Vinaya_Mahaavi_2.txt	15739
Vin_4_194	02_Vinaya_Mahaavi_2.txt	15784
Vin_4_195	02_Vinaya_Mahaavi_2.txt	15836
Vin_4_196	02_Vinaya_Mahaavi_2.txt	15891
Vin_4_197	02_Vinaya_Mahaavi_2.txt	15943
Vin_4_202	02_Vinaya_Mahaavi_2.txt	16284
Vin_4_204	02_Vinaya_Mahaavi_2.txt	16403
Vin_4_205	02_Vinaya_Mahaavi_2.txt	16473
Vin_4_206	02_Vinaya_Mahaavi_2.txt	16553
Vin_4_207	02_Vinaya_Mahaavi_2.txt	16616
Vin_4_213	03_Vinaya_Bhikkhunii.txt	92
Vin_4_214	03_Vinaya_Bhikkhunii.txt	132
Vin_4_215	03_Vinaya_Bhikkhunii.txt	186
Vin_4_216	03_Vinaya_Bhikkhunii.txt	302
Vin_4_217	03_Vinaya_Bhikkhunii.txt	345
Vin_4_218	03_Vinaya_Bhikkhunii.txt	416
Vin_4_219	03_Vinaya_Bhikkhunii.txt	459
Vin_4_220	03_Vinaya_Bhikkhunii.txt	513
Vin_4_221	03_Vinaya_Bhikkhunii.txt	577
Vin_4_222	03_Vinaya_Bhikkhunii.txt	623
Vin_4_224	03_Vinaya_Bhikkhunii.txt	685
